"cluster","phylum","class","fam_gen","mean_RA_pct","class_grp"
"4","Proteobacteria","Gammaproteobacteria","Nitrincolaceae; uncultured",4.272,"Gammaproteobacteria"
"4","Proteobacteria","Gammaproteobacteria","OM182_clade_fa; OM182_clade_ge",1.821,"Gammaproteobacteria"
"4","Proteobacteria","Gammaproteobacteria","Porticoccaceae; SAR92_clade",4.257,"Gammaproteobacteria"
"4","Proteobacteria","Gammaproteobacteria","Pseudohongiellaceae; Pseudohongiella",0.261,"Gammaproteobacteria"
"4","Proteobacteria","Gammaproteobacteria","SAR86_clade_fa; SAR86_clade_ge",0.414,"Gammaproteobacteria"
"4","Proteobacteria","Gammaproteobacteria","Saccharospirillaceae; Oleibacter",0.214,"Gammaproteobacteria"
"4","Proteobacteria","Gammaproteobacteria","Saccharospirillaceae; Oleispira",0.002,"Gammaproteobacteria"
"4","Proteobacteria","Gammaproteobacteria","Saccharospirillaceae; Reinekea",0.025,"Gammaproteobacteria"
"4","Proteobacteria","Gammaproteobacteria","Spongiibacteraceae; BD1-7_clade",0.083,"Gammaproteobacteria"
"4","Proteobacteria","Gammaproteobacteria","Spongiibacteraceae; uncultured",3.327,"Gammaproteobacteria"
"4","Proteobacteria","Gammaproteobacteria","Thioglobaceae; SUP05_cluster",0.542,"Gammaproteobacteria"
"4","Proteobacteria","Gammaproteobacteria","Vibrionaceae; Vibrio",0.058,"Gammaproteobacteria"
"4","Thaumarchaeota","Nitrososphaeria","Nitrosopumilaceae; Candidatus_Nitrosopumilus",0.119,"Nitrososphaeria"
"4","Verrucomicrobia","Verrucomicrobiae","Chthoniobacteraceae; LD29",0.12,"Verrucomicrobiae"
"4","Verrucomicrobia","Verrucomicrobiae","Puniceicoccaceae; Lentimonas",0.592,"Verrucomicrobiae"
"4","Verrucomicrobia","Verrucomicrobiae","Rubritaleaceae; Persicirhabdus",2.549,"Verrucomicrobiae"
"4","Verrucomicrobia","Verrucomicrobiae","Rubritaleaceae; Roseibacillus",0.544,"Verrucomicrobiae"
"4","Verrucomicrobia","Verrucomicrobiae","Rubritaleaceae; Rubritalea",0.182,"Verrucomicrobiae"
