"Sample","transect","is_dbo3","cluster11","class","sample_pct"
"BOX_5_45","CBE","Other transects","C2b2","Oxyphotobacteria",0
"BOX_5_45","CBE","Other transects","C2b2","Phycisphaerae",0
"BOX_5_45","CBE","Other transects","C2b2","Planctomycetacia",0
"BOX_5_45","CBE","Other transects","C2b2","Spirochaetia",0
"BOX_5_45","CBE","Other transects","C2b2","Thermoplasmata",0
"BOX_5_45","CBE","Other transects","C2b2","Verrucomicrobiae",6.84107492436376
"BOX_5_46","CBE","Other transects","C2b1","Acidimicrobiia",0
"BOX_5_46","CBE","Other transects","C2b1","Actinobacteria",0.359712230215827
"BOX_5_46","CBE","Other transects","C2b1","Alphaproteobacteria",19.8229651572859
"BOX_5_46","CBE","Other transects","C2b1","Bacteroidia",19.9005501481168
"BOX_5_46","CBE","Other transects","C2b1","CPR2",0
"BOX_5_46","CBE","Other transects","C2b1","Campylobacteria",0
"BOX_5_46","CBE","Other transects","C2b1","Chitinivibrionia",0
"BOX_5_46","CBE","Other transects","C2b1","Clostridia",0
"BOX_5_46","CBE","Other transects","C2b1","Deltaproteobacteria",0
"BOX_5_46","CBE","Other transects","C2b1","Gammaproteobacteria",50.4655099449852
"BOX_5_46","CBE","Other transects","C2b1","Gracilibacteria",0
"BOX_5_46","CBE","Other transects","C2b1","Kiritimatiellae",0
"BOX_5_46","CBE","Other transects","C2b1","Lentisphaeria",0
"BOX_5_46","CBE","Other transects","C2b1","Lokiarchaeia",0
"BOX_5_46","CBE","Other transects","C2b1","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_5_46","CBE","Other transects","C2b1","Mollicutes",0
"BOX_5_46","CBE","Other transects","C2b1","Nitrososphaeria",0.169276343630978
"BOX_5_46","CBE","Other transects","C2b1","Nitrospinia",0
"BOX_5_46","CBE","Other transects","C2b1","OM190",0
"BOX_5_46","CBE","Other transects","C2b1","Oligosphaeria",0
"BOX_5_46","CBE","Other transects","C2b1","Oxyphotobacteria",0
"BOX_5_46","CBE","Other transects","C2b1","Phycisphaerae",0.137537029200169
"BOX_5_46","CBE","Other transects","C2b1","Planctomycetacia",0
"BOX_5_46","CBE","Other transects","C2b1","Spirochaetia",0
"BOX_5_46","CBE","Other transects","C2b1","Thermoplasmata",0
"BOX_5_46","CBE","Other transects","C2b1","Verrucomicrobiae",9.1444491465651
"BOX_5_47","CBE","Other transects","C2b2","Acidimicrobiia",0.052531041069723
"BOX_5_47","CBE","Other transects","C2b2","Actinobacteria",0.0716332378223496
"BOX_5_47","CBE","Other transects","C2b2","Alphaproteobacteria",25.1432664756447
"BOX_5_47","CBE","Other transects","C2b2","Bacteroidia",32.3447946513849
"BOX_5_47","CBE","Other transects","C2b2","CPR2",0
"BOX_5_47","CBE","Other transects","C2b2","Campylobacteria",0
"BOX_5_47","CBE","Other transects","C2b2","Chitinivibrionia",0
"BOX_5_47","CBE","Other transects","C2b2","Clostridia",0
"BOX_5_47","CBE","Other transects","C2b2","Deltaproteobacteria",0.234001910219675
"BOX_5_47","CBE","Other transects","C2b2","Gammaproteobacteria",39.5033428844317
"BOX_5_47","CBE","Other transects","C2b2","Gracilibacteria",0
"BOX_5_47","CBE","Other transects","C2b2","Kiritimatiellae",0
"BOX_5_47","CBE","Other transects","C2b2","Lentisphaeria",0
"BOX_5_47","CBE","Other transects","C2b2","Lokiarchaeia",0
"BOX_5_47","CBE","Other transects","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_5_47","CBE","Other transects","C2b2","Mollicutes",0.391595033428844
"BOX_5_47","CBE","Other transects","C2b2","Nitrososphaeria",0
"BOX_5_47","CBE","Other transects","C2b2","Nitrospinia",0
"BOX_5_47","CBE","Other transects","C2b2","OM190",0
"BOX_5_47","CBE","Other transects","C2b2","Oligosphaeria",0
"BOX_5_47","CBE","Other transects","C2b2","Oxyphotobacteria",0
"BOX_5_47","CBE","Other transects","C2b2","Phycisphaerae",0.300859598853868
"BOX_5_47","CBE","Other transects","C2b2","Planctomycetacia",0
"BOX_5_47","CBE","Other transects","C2b2","Spirochaetia",0.133715377268386
"BOX_5_47","CBE","Other transects","C2b2","Thermoplasmata",0
"BOX_5_47","CBE","Other transects","C2b2","Verrucomicrobiae",1.82425978987584
"BOX_5_48","SLY","Other transects","A2","Acidimicrobiia",0
"BOX_5_48","SLY","Other transects","A2","Actinobacteria",0
"BOX_5_48","SLY","Other transects","A2","Alphaproteobacteria",27.1457666569683
"BOX_5_48","SLY","Other transects","A2","Bacteroidia",0
"BOX_5_48","SLY","Other transects","A2","CPR2",0
"BOX_5_48","SLY","Other transects","A2","Campylobacteria",0
"BOX_5_48","SLY","Other transects","A2","Chitinivibrionia",0
"BOX_5_48","SLY","Other transects","A2","Clostridia",0
"BOX_5_48","SLY","Other transects","A2","Deltaproteobacteria",0
"BOX_5_48","SLY","Other transects","A2","Gammaproteobacteria",72.8542333430317
"BOX_5_48","SLY","Other transects","A2","Gracilibacteria",0
"BOX_5_48","SLY","Other transects","A2","Kiritimatiellae",0
"BOX_5_48","SLY","Other transects","A2","Lentisphaeria",0
"BOX_5_48","SLY","Other transects","A2","Lokiarchaeia",0
"BOX_5_48","SLY","Other transects","A2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_5_48","SLY","Other transects","A2","Mollicutes",0
"BOX_5_48","SLY","Other transects","A2","Nitrososphaeria",0
"BOX_5_48","SLY","Other transects","A2","Nitrospinia",0
"BOX_5_48","SLY","Other transects","A2","OM190",0
"BOX_5_48","SLY","Other transects","A2","Oligosphaeria",0
"BOX_5_48","SLY","Other transects","A2","Oxyphotobacteria",0
"BOX_5_48","SLY","Other transects","A2","Phycisphaerae",0
"BOX_5_48","SLY","Other transects","A2","Planctomycetacia",0
"BOX_5_48","SLY","Other transects","A2","Spirochaetia",0
"BOX_5_48","SLY","Other transects","A2","Thermoplasmata",0
"BOX_5_48","SLY","Other transects","A2","Verrucomicrobiae",0
"BOX_5_49","CBE","Other transects","B2b","Acidimicrobiia",0
"BOX_5_49","CBE","Other transects","B2b","Actinobacteria",0
"BOX_5_49","CBE","Other transects","B2b","Alphaproteobacteria",11.5027646129542
"BOX_5_49","CBE","Other transects","B2b","Bacteroidia",28.0312006319115
"BOX_5_49","CBE","Other transects","B2b","CPR2",0
"BOX_5_49","CBE","Other transects","B2b","Campylobacteria",0
"BOX_5_49","CBE","Other transects","B2b","Chitinivibrionia",0
"BOX_5_49","CBE","Other transects","B2b","Clostridia",0
"BOX_5_49","CBE","Other transects","B2b","Deltaproteobacteria",0
"BOX_5_49","CBE","Other transects","B2b","Gammaproteobacteria",56.6054502369668
"BOX_5_49","CBE","Other transects","B2b","Gracilibacteria",0
"BOX_5_49","CBE","Other transects","B2b","Kiritimatiellae",0
"BOX_5_49","CBE","Other transects","B2b","Lentisphaeria",0
"BOX_5_49","CBE","Other transects","B2b","Lokiarchaeia",0
"BOX_5_49","CBE","Other transects","B2b","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_5_49","CBE","Other transects","B2b","Mollicutes",0
"BOX_5_49","CBE","Other transects","B2b","Nitrososphaeria",0
"BOX_5_49","CBE","Other transects","B2b","Nitrospinia",0
"BOX_5_49","CBE","Other transects","B2b","OM190",0
"BOX_5_49","CBE","Other transects","B2b","Oligosphaeria",0
"BOX_5_49","CBE","Other transects","B2b","Oxyphotobacteria",0
"BOX_5_49","CBE","Other transects","B2b","Phycisphaerae",0
"BOX_5_49","CBE","Other transects","B2b","Planctomycetacia",0
"BOX_5_49","CBE","Other transects","B2b","Spirochaetia",0
"BOX_5_49","CBE","Other transects","B2b","Thermoplasmata",0
"BOX_5_49","CBE","Other transects","B2b","Verrucomicrobiae",3.86058451816746
"BOX_5_50","CBE","Other transects","A1","Acidimicrobiia",0
"BOX_5_50","CBE","Other transects","A1","Actinobacteria",0
"BOX_5_50","CBE","Other transects","A1","Alphaproteobacteria",20.5422569614069
"BOX_5_50","CBE","Other transects","A1","Bacteroidia",0
"BOX_5_50","CBE","Other transects","A1","CPR2",0
"BOX_5_50","CBE","Other transects","A1","Campylobacteria",0
"BOX_5_50","CBE","Other transects","A1","Chitinivibrionia",0
"BOX_5_50","CBE","Other transects","A1","Clostridia",0
"BOX_5_50","CBE","Other transects","A1","Deltaproteobacteria",0.4152418172936
"BOX_5_50","CBE","Other transects","A1","Gammaproteobacteria",72.5207620908647
"BOX_5_50","CBE","Other transects","A1","Gracilibacteria",0
"BOX_5_50","CBE","Other transects","A1","Kiritimatiellae",0
"BOX_5_50","CBE","Other transects","A1","Lentisphaeria",0
"BOX_5_50","CBE","Other transects","A1","Lokiarchaeia",0
"BOX_5_50","CBE","Other transects","A1","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_5_50","CBE","Other transects","A1","Mollicutes",0
"BOX_5_50","CBE","Other transects","A1","Nitrososphaeria",0
"BOX_5_50","CBE","Other transects","A1","Nitrospinia",0
"BOX_5_50","CBE","Other transects","A1","OM190",0
"BOX_5_50","CBE","Other transects","A1","Oligosphaeria",0
"BOX_5_50","CBE","Other transects","A1","Oxyphotobacteria",0
"BOX_5_50","CBE","Other transects","A1","Phycisphaerae",0
"BOX_5_50","CBE","Other transects","A1","Planctomycetacia",0
"BOX_5_50","CBE","Other transects","A1","Spirochaetia",0
"BOX_5_50","CBE","Other transects","A1","Thermoplasmata",0
"BOX_5_50","CBE","Other transects","A1","Verrucomicrobiae",6.52173913043478
"BOX_5_51","CL","Other transects","B2b","Acidimicrobiia",0
"BOX_5_51","CL","Other transects","B2b","Actinobacteria",0
"BOX_5_51","CL","Other transects","B2b","Alphaproteobacteria",5.57683641279856
"BOX_5_51","CL","Other transects","B2b","Bacteroidia",39.1955835962145
"BOX_5_51","CL","Other transects","B2b","CPR2",0
"BOX_5_51","CL","Other transects","B2b","Campylobacteria",0
"BOX_5_51","CL","Other transects","B2b","Chitinivibrionia",0
"BOX_5_51","CL","Other transects","B2b","Clostridia",0
"BOX_5_51","CL","Other transects","B2b","Deltaproteobacteria",0.394321766561514
"BOX_5_51","CL","Other transects","B2b","Gammaproteobacteria",54.8332582244254
"BOX_5_51","CL","Other transects","B2b","Gracilibacteria",0
"BOX_5_51","CL","Other transects","B2b","Kiritimatiellae",0
"BOX_5_51","CL","Other transects","B2b","Lentisphaeria",0
"BOX_5_51","CL","Other transects","B2b","Lokiarchaeia",0
"BOX_5_51","CL","Other transects","B2b","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_5_51","CL","Other transects","B2b","Mollicutes",0
"BOX_5_51","CL","Other transects","B2b","Nitrososphaeria",0
"BOX_5_51","CL","Other transects","B2b","Nitrospinia",0
"BOX_5_51","CL","Other transects","B2b","OM190",0
"BOX_5_51","CL","Other transects","B2b","Oligosphaeria",0
"BOX_5_51","CL","Other transects","B2b","Oxyphotobacteria",0
"BOX_5_51","CL","Other transects","B2b","Phycisphaerae",0
"BOX_5_51","CL","Other transects","B2b","Planctomycetacia",0
"BOX_5_51","CL","Other transects","B2b","Spirochaetia",0
"BOX_5_51","CL","Other transects","B2b","Thermoplasmata",0
"BOX_5_51","CL","Other transects","B2b","Verrucomicrobiae",0
"BOX_6_51","CBW","Other transects","C1b2","Acidimicrobiia",0.170390003786445
"BOX_6_51","CBW","Other transects","C1b2","Actinobacteria",0.340780007572889
"BOX_6_51","CBW","Other transects","C1b2","Alphaproteobacteria",21.7152593714502
"BOX_6_51","CBW","Other transects","C1b2","Bacteroidia",37.8644452858766
"BOX_6_51","CBW","Other transects","C1b2","CPR2",0
"BOX_6_51","CBW","Other transects","C1b2","Campylobacteria",0
"BOX_6_51","CBW","Other transects","C1b2","Chitinivibrionia",0
"BOX_6_51","CBW","Other transects","C1b2","Clostridia",0
"BOX_6_51","CBW","Other transects","C1b2","Deltaproteobacteria",0.195632967310362
"BOX_6_51","CBW","Other transects","C1b2","Gammaproteobacteria",33.3017796289284
"BOX_6_51","CBW","Other transects","C1b2","Gracilibacteria",0
"BOX_6_51","CBW","Other transects","C1b2","Kiritimatiellae",0
"BOX_6_51","CBW","Other transects","C1b2","Lentisphaeria",0
"BOX_6_51","CBW","Other transects","C1b2","Lokiarchaeia",0
"BOX_6_51","CBW","Other transects","C1b2","Marinimicrobia_(SAR406_clade)_cl",0.32815852581093
"BOX_6_51","CBW","Other transects","C1b2","Mollicutes",0.201943708191342
"BOX_6_51","CBW","Other transects","C1b2","Nitrososphaeria",0.76991038747949
"BOX_6_51","CBW","Other transects","C1b2","Nitrospinia",0.176700744667424
"BOX_6_51","CBW","Other transects","C1b2","OM190",0
"BOX_6_51","CBW","Other transects","C1b2","Oligosphaeria",0
"BOX_6_51","CBW","Other transects","C1b2","Oxyphotobacteria",0.11359333585763
"BOX_6_51","CBW","Other transects","C1b2","Phycisphaerae",0
"BOX_6_51","CBW","Other transects","C1b2","Planctomycetacia",0.542723715764231
"BOX_6_51","CBW","Other transects","C1b2","Spirochaetia",0.208254449072321
"BOX_6_51","CBW","Other transects","C1b2","Thermoplasmata",0.485927047835416
"BOX_6_51","CBW","Other transects","C1b2","Verrucomicrobiae",3.58450082039631
"BOX_6_52","CBW","Other transects","C1b2","Acidimicrobiia",0.229805814087096
"BOX_6_52","CBW","Other transects","C1b2","Actinobacteria",0.0746868895783063
"BOX_6_52","CBW","Other transects","C1b2","Alphaproteobacteria",23.3367804205446
"BOX_6_52","CBW","Other transects","C1b2","Bacteroidia",32.6324256003677
"BOX_6_52","CBW","Other transects","C1b2","CPR2",0
"BOX_6_52","CBW","Other transects","C1b2","Campylobacteria",0
"BOX_6_52","CBW","Other transects","C1b2","Chitinivibrionia",0
"BOX_6_52","CBW","Other transects","C1b2","Clostridia",0
"BOX_6_52","CBW","Other transects","C1b2","Deltaproteobacteria",0.183844651269677
"BOX_6_52","CBW","Other transects","C1b2","Gammaproteobacteria",34.9075031598299
"BOX_6_52","CBW","Other transects","C1b2","Gracilibacteria",0
"BOX_6_52","CBW","Other transects","C1b2","Kiritimatiellae",0
"BOX_6_52","CBW","Other transects","C1b2","Lentisphaeria",0
"BOX_6_52","CBW","Other transects","C1b2","Lokiarchaeia",0
"BOX_6_52","CBW","Other transects","C1b2","Marinimicrobia_(SAR406_clade)_cl",0.425140756061128
"BOX_6_52","CBW","Other transects","C1b2","Mollicutes",0.28725726760887
"BOX_6_52","CBW","Other transects","C1b2","Nitrososphaeria",1.34436401240951
"BOX_6_52","CBW","Other transects","C1b2","Nitrospinia",0.356199011834999
"BOX_6_52","CBW","Other transects","C1b2","OM190",0.126393197747903
"BOX_6_52","CBW","Other transects","C1b2","Oligosphaeria",0
"BOX_6_52","CBW","Other transects","C1b2","Oxyphotobacteria",0.413650465356774
"BOX_6_52","CBW","Other transects","C1b2","Phycisphaerae",0.270021831552338
"BOX_6_52","CBW","Other transects","C1b2","Planctomycetacia",0.499827645639435
"BOX_6_52","CBW","Other transects","C1b2","Spirochaetia",0.229805814087096
"BOX_6_52","CBW","Other transects","C1b2","Thermoplasmata",1.04561645409629
"BOX_6_52","CBW","Other transects","C1b2","Verrucomicrobiae",3.6366770079283
"BOX_6_53","CBW","Other transects","C1b2","Acidimicrobiia",0
"BOX_6_53","CBW","Other transects","C1b2","Actinobacteria",0.235701572947232
"BOX_6_53","CBW","Other transects","C1b2","Alphaproteobacteria",20.0298234643321
"BOX_6_53","CBW","Other transects","C1b2","Bacteroidia",41.1515705421136
"BOX_6_53","CBW","Other transects","C1b2","CPR2",0
"BOX_6_53","CBW","Other transects","C1b2","Campylobacteria",0
"BOX_6_53","CBW","Other transects","C1b2","Chitinivibrionia",0
"BOX_6_53","CBW","Other transects","C1b2","Clostridia",0
"BOX_6_53","CBW","Other transects","C1b2","Deltaproteobacteria",0.567607869546395
"BOX_6_53","CBW","Other transects","C1b2","Gammaproteobacteria",31.9447784886238
"BOX_6_53","CBW","Other transects","C1b2","Gracilibacteria",0
"BOX_6_53","CBW","Other transects","C1b2","Kiritimatiellae",0
"BOX_6_53","CBW","Other transects","C1b2","Lentisphaeria",0.0865842512867381
"BOX_6_53","CBW","Other transects","C1b2","Lokiarchaeia",0
"BOX_6_53","CBW","Other transects","C1b2","Marinimicrobia_(SAR406_clade)_cl",0.659002357015729
"BOX_6_53","CBW","Other transects","C1b2","Mollicutes",0.216460628216845
"BOX_6_53","CBW","Other transects","C1b2","Nitrososphaeria",1.42864014623118
"BOX_6_53","CBW","Other transects","C1b2","Nitrospinia",0.158737794025687
"BOX_6_53","CBW","Other transects","C1b2","OM190",0
"BOX_6_53","CBW","Other transects","C1b2","Oligosphaeria",0
"BOX_6_53","CBW","Other transects","C1b2","Oxyphotobacteria",0.115445668382318
"BOX_6_53","CBW","Other transects","C1b2","Phycisphaerae",0
"BOX_6_53","CBW","Other transects","C1b2","Planctomycetacia",0.418490547885901
"BOX_6_53","CBW","Other transects","C1b2","Spirochaetia",0.221270864399442
"BOX_6_53","CBW","Other transects","C1b2","Thermoplasmata",1.07749290490163
"BOX_6_53","CBW","Other transects","C1b2","Verrucomicrobiae",1.68839290009139
"BOX_6_54","CBW","Other transects","C1b2","Acidimicrobiia",0
"BOX_6_54","CBW","Other transects","C1b2","Actinobacteria",0.424508277911419
"BOX_6_54","CBW","Other transects","C1b2","Alphaproteobacteria",22.4494127635489
"BOX_6_54","CBW","Other transects","C1b2","Bacteroidia",44.7007216640724
"BOX_6_54","CBW","Other transects","C1b2","CPR2",0
"BOX_6_54","CBW","Other transects","C1b2","Campylobacteria",0
"BOX_6_54","CBW","Other transects","C1b2","Chitinivibrionia",0
"BOX_6_54","CBW","Other transects","C1b2","Clostridia",0
"BOX_6_54","CBW","Other transects","C1b2","Deltaproteobacteria",0
"BOX_6_54","CBW","Other transects","C1b2","Gammaproteobacteria",27.4939861327296
"BOX_6_54","CBW","Other transects","C1b2","Gracilibacteria",0
"BOX_6_54","CBW","Other transects","C1b2","Kiritimatiellae",0
"BOX_6_54","CBW","Other transects","C1b2","Lentisphaeria",0
"BOX_6_54","CBW","Other transects","C1b2","Lokiarchaeia",0.360832036224706
"BOX_6_54","CBW","Other transects","C1b2","Marinimicrobia_(SAR406_clade)_cl",0.374982312155087
"BOX_6_54","CBW","Other transects","C1b2","Mollicutes",0.374982312155087
"BOX_6_54","CBW","Other transects","C1b2","Nitrososphaeria",1.20277345408235
"BOX_6_54","CBW","Other transects","C1b2","Nitrospinia",0
"BOX_6_54","CBW","Other transects","C1b2","OM190",0
"BOX_6_54","CBW","Other transects","C1b2","Oligosphaeria",0
"BOX_6_54","CBW","Other transects","C1b2","Oxyphotobacteria",0
"BOX_6_54","CBW","Other transects","C1b2","Phycisphaerae",0
"BOX_6_54","CBW","Other transects","C1b2","Planctomycetacia",0.233479552851281
"BOX_6_54","CBW","Other transects","C1b2","Spirochaetia",0
"BOX_6_54","CBW","Other transects","C1b2","Thermoplasmata",0.636762416867129
"BOX_6_54","CBW","Other transects","C1b2","Verrucomicrobiae",1.74755907740201
"BOX_6_55","CBW","Other transects","C1b1","Acidimicrobiia",0
"BOX_6_55","CBW","Other transects","C1b1","Actinobacteria",0.199422362811168
"BOX_6_55","CBW","Other transects","C1b1","Alphaproteobacteria",34.3281529363224
"BOX_6_55","CBW","Other transects","C1b1","Bacteroidia",42.9170678036033
"BOX_6_55","CBW","Other transects","C1b1","CPR2",0
"BOX_6_55","CBW","Other transects","C1b1","Campylobacteria",0
"BOX_6_55","CBW","Other transects","C1b1","Chitinivibrionia",0
"BOX_6_55","CBW","Other transects","C1b1","Clostridia",0
"BOX_6_55","CBW","Other transects","C1b1","Deltaproteobacteria",0
"BOX_6_55","CBW","Other transects","C1b1","Gammaproteobacteria",21.5376151836061
"BOX_6_55","CBW","Other transects","C1b1","Gracilibacteria",0
"BOX_6_55","CBW","Other transects","C1b1","Kiritimatiellae",0
"BOX_6_55","CBW","Other transects","C1b1","Lentisphaeria",0
"BOX_6_55","CBW","Other transects","C1b1","Lokiarchaeia",0
"BOX_6_55","CBW","Other transects","C1b1","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_6_55","CBW","Other transects","C1b1","Mollicutes",0.261312061614633
"BOX_6_55","CBW","Other transects","C1b1","Nitrososphaeria",0
"BOX_6_55","CBW","Other transects","C1b1","Nitrospinia",0
"BOX_6_55","CBW","Other transects","C1b1","OM190",0
"BOX_6_55","CBW","Other transects","C1b1","Oligosphaeria",0
"BOX_6_55","CBW","Other transects","C1b1","Oxyphotobacteria",0
"BOX_6_55","CBW","Other transects","C1b1","Phycisphaerae",0
"BOX_6_55","CBW","Other transects","C1b1","Planctomycetacia",0
"BOX_6_55","CBW","Other transects","C1b1","Spirochaetia",0.75642965204236
"BOX_6_55","CBW","Other transects","C1b1","Thermoplasmata",0
"BOX_6_55","CBW","Other transects","C1b1","Verrucomicrobiae",0
